"date","region","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom"
2020-08-07,"ESMD",6663394,414,0.49,0.566836636396402,2.0286,NA,0.568754305044836,37898.3402370993,3741242.04956861,37770.5584194397,3668113.77082002,1000
2020-08-08,"ESMD",6663394,431,0.47,0.584923421575691,2.0257,0.641771827375018,0.580957754004707,38711.5041228844,3779953.55369149,38975.7521778693,3707089.52299789,1000
2020-08-09,"ESMD",6663394,464,1.08,0.603136607335683,5.0112,NA,0.593476367346456,39545.6686531817,3819499.22234467,40189.3685050095,3747278.8915029,1000
2020-08-10,"ESMD",6663394,439,0.23,0.621386126370318,1.0097,NA,0.606289422562891,40399.4530056903,3859898.67535036,41405.4058613922,3788684.29736429,1000
2020-08-11,"ESMD",6663394,477,0.84,0.639581911373532,4.0068,NA,0.619376197146818,41271.4763581092,3901170.15170847,42617.8627075493,3831302.16007184,1000
2020-08-12,"ESMD",6663394,442,0.68,0.657633895039265,3.0056,NA,0.632715968591044,42160.3578881375,3943330.50959661,43820.7375040127,3875122.89757585,1000
2020-08-13,"ESMD",6663394,459,1.09,0.675452010061454,5.0031,NA,0.646288014388376,43064.7167734742,3986395.22637008,45008.0287113143,3920130.92628716,1000
2020-08-14,"ESMD",6663394,434,1.38,0.692946189134036,5.9892,NA,0.660071612031622,43983.1721918184,4030378.3985619,46173.734789986,3966304.66107715,1000
2020-08-15,"ESMD",6663394,407,1.73,0.710026364950951,7.0411,NA,0.674046039013588,44914.3433208691,4075292.74188277,47311.8542005598,4013616.51527771,1000
2020-08-16,"ESMD",6663394,475,0.42,0.726602470206135,1.995,NA,0.68819057282708,45856.8493383253,4121149.5912211,48416.3854035674,4062032.90068128,1000
2020-08-17,"ESMD",6663394,467,0.86,0.74258447281062,4.0162,NA,0.702484490964907,46809.3094218862,4167958.90064298,49481.3292061945,4111514.22988747,1000
2020-08-18,"ESMD",6663394,463,0.65,0.757908204687675,3.0095,NA,0.716907070919875,47770.3427492507,4215729.24339223,50502.4098366663,4162016.63972414,1000
2020-08-19,"ESMD",6663394,500,0.4,0.772581078088275,2,NA,0.73143759018479,48738.5684981179,4264467.81189035,51480.1212024694,4213496.76092661,1000
2020-08-20,"ESMD",6663394,497,0.6,0.786622785581368,2.982,NA,0.74605532625246,49712.6058461869,4314180.41773654,52415.7754970617,4265912.53642367,1000
2020-08-21,"ESMD",6663394,454,0.88,0.800053019735901,3.9952,NA,0.760739556615692,50691.0739711567,4364871.49170769,53310.6849139008,4319223.22133757,1000
2020-08-22,"ESMD",6663394,485,0.42,0.812891473120821,2.037,NA,0.775469558767293,51672.5920507263,4416544.08375842,54166.1616464444,4373389.38298402,1000
2020-08-23,"ESMD",6663394,522,0.77,0.825157838305077,4.0194,0.789777558777981,0.79022461020007,52655.7792625948,4469199.86302102,54983.5178881502,4428372.90087217,1000
2020-08-24,"ESMD",6663394,568,1.23,0.836871807857617,6.9864,NA,0.804985595128156,53639.3618466338,4522839.22486765,55764.065832476,4484136.96670464,1000
2020-08-25,"ESMD",6663394,567,1.06,0.848053074347388,6.0102,NA,0.819746595008147,54622.9454269771,4577462.17029463,56509.1176728794,4540646.08437752,1000
2020-08-26,"ESMD",6663394,569,0.88,0.858721330343337,5.0072,NA,0.834507594888138,55606.5290073205,4633068.69930195,57219.9856028181,4597866.06998034,1000
2020-08-27,"ESMD",6663394,557,0.9,0.868896268414412,5.013,NA,0.849268594768128,56590.1125876638,4689658.81188961,57897.9818157498,4655764.05179609,1000
2020-08-28,"ESMD",6663394,484,0.83,0.878597581129562,4.0172,NA,0.864029594648119,57573.6961680071,4747232.50805762,58544.4185051324,4714308.47030122,1000
2020-08-29,"ESMD",6663394,464,0.43,0.887844961057733,1.9952,NA,0.87879059452811,58557.2797483504,4805789.78780597,59160.6078644233,4773469.07816564,1000
2020-08-30,"ESMD",6663394,506,0.99,0.896658100767874,5.0094,NA,0.893551594408101,59540.8633286937,4865330.65113466,59747.8620870804,4833216.94025273,1000
2020-08-31,"ESMD",6663394,508,0.98,0.905056692828931,4.9784,NA,0.908312594288092,60524.446909037,4925855.0980437,60307.4933665614,4893524.43361929,1000
2020-09-01,"ESMD",6663394,515,0.97,0.913060429809854,4.9955,NA,0.923073594168082,61508.0304893804,4987363.12853308,60840.813896324,4954365.24751561,1000
2020-09-02,"ESMD",6663394,513,0.39,0.920689004279589,2.0007,NA,0.937834594048073,62491.6140697236,5049854.7426028,61349.1358698259,5015714.38338544,1000
2020-09-03,"ESMD",6663394,502,2.01,0.927962108807084,10.0902,NA,0.952595593928064,63475.197650067,5113329.94025287,61833.7714805247,5077548.15486596,1000
2020-09-04,"ESMD",6663394,451,0.89,0.934899435961287,4.0139,NA,0.967356593808054,64458.7812304103,5177788.72148328,62296.0329218782,5139844.18778784,1000
2020-09-05,"ESMD",6663394,399,0.76,0.941520678311146,3.0324,NA,0.982117593688045,65442.3648107536,5243231.08629403,62737.2323873442,5202581.42017518,1000
2020-09-06,"ESMD",6663394,450,1.12,0.947845528425608,5.04,NA,0.996878593568036,66425.9483910969,5309657.03468513,63158.6820703802,5265740.10224556,1000
2020-09-07,"ESMD",6663394,455,0.88,0.953893678873621,4.004,NA,1.01163959344803,67409.5319714402,5377066.56665657,63561.6941644441,5329301.79641001,1000
2020-09-08,"ESMD",6663394,463,0.22,0.959684822224132,1.0186,NA,1.02640059332802,68393.1155517835,5445459.68220835,63947.5808629935,5393249.377273,1000
2020-09-09,"ESMD",6663394,492,0.2,0.96523865104609,0.984,NA,1.04116159320801,69376.6991321269,5514836.38134048,64317.6543594861,5457567.03163249,1000
2020-09-10,"ESMD",6663394,452,1.77,0.970574857908441,8.0004,NA,1.055922593088,70360.2827124701,5585196.66405295,64673.2268473796,5522240.25847987,1000
2020-09-11,"ESMD",6663394,449,1.12,0.975713135380135,5.0288,NA,1.07068359296799,71343.8662928135,5656540.53034576,65015.6105201318,5587255.869,1000
2020-05-08,"ESEX",1067710,135,0.75,0.638840247809933,1.0125,NA,0.685651274474223,7320.76722268873,7320.76722268873,6820.96120989143,6820.96120989143,1000
2020-05-09,"ESEX",1067710,123,0.84,0.633362215078741,1.0332,NA,0.678736659839053,7246.93919076755,14567.7064134563,6762.47170661722,13583.4329165087,1000
2020-05-10,"ESEX",1067710,129,0,0.627880131907723,0,NA,0.671822045203883,7173.11115884637,21740.8175723027,6703.93895639195,20287.3718729006,1000
2020-05-11,"ESEX",1067710,117,0.87,0.622393812581973,1.0179,NA,0.664907430568712,7099.2831269252,28840.1006992278,6645.36097631899,26932.7328492196,1000
2020-05-12,"ESEX",1067710,119,0,0.616903071386584,0,0.628463587921847,0.657992798388778,7025.45490767682,35865.5556069047,6586.7357835017,33519.4686327213,1000
2020-05-13,"ESEX",1067710,106,0,0.611407722606649,0,NA,0.651076495053071,6951.60884533114,42817.1644522358,6528.06139504346,40047.5300277647,1000
2020-05-14,"ESEX",1067710,140,0.71,0.605907580527263,0.994,NA,0.64415849554387,6877.74467277146,49694.9091250073,6469.33582804764,46516.8658558124,1000
2020-05-15,"ESEX",1067710,132,1.52,0.600402459433517,2.0064,NA,0.637240307675658,6803.87848908377,56498.787614091,6410.55709961761,52927.42295543,1000
2020-05-16,"ESEX",1067710,125,0.81,0.594892173610506,1.0125,NA,0.630323439262913,6730.02639335405,63228.8140074451,6351.72322685673,59279.1461822867,1000
2020-05-17,"ESEX",1067710,120,0.84,0.589376537343323,1.008,NA,0.623409398120118,6656.20448466831,69885.0184921134,6292.83222686839,65571.9784091551,1000
2020-05-18,"ESEX",1067710,115,0.87,0.58385536491706,1.0005,NA,0.616499692061752,6582.42886211254,76467.4473542259,6233.88211675594,71805.860525911,1000
2020-05-19,"ESEX",1067710,132,0,0.578328470616813,0,NA,0.609595828902298,6508.71562477272,82976.1629789987,6174.87091362278,77980.7314395338,1000
2020-05-20,"ESEX",1067710,133,0.76,0.572795668727673,1.0108,NA,0.602699316456234,6435.08087173486,89411.2438507335,6115.79663457224,84096.5280741061,1000
2020-05-21,"ESEX",1067710,98,0,0.567256773534735,0,0.7171454058876,0.595811662538043,6361.54070208494,95772.7845528185,6056.65729670772,90153.1853708138,1000
2020-05-22,"ESEX",1067710,111,0.9,0.561711599323092,0.999,NA,0.588934374962205,6288.11121490896,102060.895767727,5997.45091713258,96150.6362879464,1000
2020-05-23,"ESEX",1067710,140,0.72,0.556159960377837,1.008,NA,0.582068961543201,6214.80850929291,108275.70427702,5938.1755129502,102088.811800897,1000
2020-05-24,"ESEX",1067710,135,0.74,0.550601670984063,0.999,NA,0.575216930095511,6141.64868432278,114417.352961343,5878.82910126394,107967.640902161,1000
2020-05-25,"ESEX",1067710,137,1.47,0.545036545426864,2.0139,NA,0.568379788433616,6068.64783908457,120486.000800428,5819.40969917717,113787.050601338,1000
2020-05-26,"ESEX",1067710,144,0,0.53946440754319,0,NA,0.561559044371998,5995.82207266426,126481.822873092,5759.91542577939,119546.966027117,1000
2020-05-27,"ESEX",1067710,116,0,0.533886471215059,0,NA,0.554756236687164,5923.18781473252,132405.010687824,5700.35924181031,125247.325268927,1000
2020-05-28,"ESEX",1067710,125,0.81,0.528306786191037,1.0125,NA,0.547974456955168,5850.77807435602,138255.78876218,5640.78438684032,130888.109655768,1000
2020-05-29,"ESEX",1067710,124,0.81,0.5227297478908,1.0044,NA,0.541219042936748,5778.64984333995,144034.43860552,5581.23779120486,136469.347446973,1000
2020-05-30,"ESEX",1067710,116,0,0.517159751734023,0,0.519552495697074,0.534495507983854,5706.86198829441,149741.300593815,5521.76638523934,141991.113832212,1000
2020-05-31,"ESEX",1067710,119,0,0.511601193140383,0,NA,0.527809365448435,5635.47337582949,155376.773969644,5462.41709927918,147453.530931491,1000
2020-06-01,"ESEX",1067710,108,0.93,0.506058467529556,1.0044,NA,0.52116612868244,5564.54287255528,160941.3168422,5403.23686365982,152856.767795151,1000
2020-06-02,"ESEX",1067710,99,1.01,0.500535970321217,0.9999,NA,0.514571311037816,5494.12934508187,166435.446187281,5344.27260871667,158201.040403868,1000
2020-06-03,"ESEX",1067710,99,0,0.495038096935044,0,NA,0.508030425866514,5424.29166001936,171859.737847301,5285.57126478516,163486.611668653,1000
2020-06-04,"ESEX",1067710,112,1.8,0.489569242790711,2.016,NA,0.501548986520482,5355.08868397784,177214.826531279,5227.1797622007,168713.791430853,1000
2020-06-05,"ESEX",1067710,102,0,0.484133803307895,0,NA,0.495132506351669,5286.5792835674,182501.405814846,5169.14503129872,173882.936462152,1000
2020-06-06,"ESEX",1067710,95,1.05,0.478736173906272,0.9975,NA,0.488786498712024,5218.82232539815,187720.228140244,5111.51400241465,178994.450464567,1000
2020-06-07,"ESEX",1067710,107,0,0.473380750005517,0,NA,0.482516476953495,5151.87667608016,192872.104816324,5054.33360588391,184048.784070451,1000
2020-06-08,"ESEX",1067710,96,0,0.468071927025308,0,NA,0.476327954428032,5085.80120222354,197957.906018548,4997.65077204192,189046.434842493,1000
2020-06-09,"ESEX",1067710,94,2.15,0.46281410038532,2.021,NA,0.470226444487584,5020.65477043838,202978.560788986,4941.5124312241,193987.947273717,1000
2020-06-10,"ESEX",1067710,81,0,0.457611665505229,0,0.536069518716578,0.464217460484099,4956.49624733477,207935.057036321,4885.96551376588,198873.912787483,1000
2020-06-11,"ESEX",1067710,93,0,0.452469017804711,0,NA,0.45830647778031,4893.38409390815,212828.441130229,4831.05695000268,203704.969737485,1000
2020-06-12,"ESEX",1067710,101,0,0.447390552703441,0,NA,0.452498436938239,4831.37106103327,217659.812191262,4776.83367026991,208481.803407755,1000
2020-06-13,"ESEX",1067710,81,1.23,0.44238066644952,0.9963,NA,0.446797883378901,4770.50568062486,222430.317871887,4723.34261374817,213205.146021503,1000
2020-06-14,"ESEX",1067710,80,1.25,0.43744380293096,1,NA,0.441209353270537,4710.83638580486,227141.154257692,4670.63122827416,217875.777249778,1000
2020-06-15,"ESEX",1067710,101,0.99,0.432584478713886,0.9999,NA,0.435737382781392,4652.4116096952,231793.565867387,4618.74773767603,222494.524987454,1000
2020-06-16,"ESEX",1067710,91,0,0.427807216482234,0,NA,0.430386508079706,4595.27978541783,236388.845652805,4567.74043110246,227062.265418556,1000
2020-06-17,"ESEX",1067710,88,0,0.423116538919944,0,NA,0.425161265333723,4539.48934609469,240928.3349989,4517.65759770214,231579.923016258,1000
2020-06-18,"ESEX",1067710,76,0,0.418516968710954,0,NA,0.420066190711683,4485.08872484771,245413.423723748,4468.54752662372,236048.470542882,1000
2020-06-19,"ESEX",1067710,82,0,0.4140130285392,0,NA,0.41510582038183,4432.12635479884,249845.550078546,4420.4585070159,240468.929049898,1000
2020-06-20,"ESEX",1067710,81,0,0.409609241088623,0,NA,0.410284690512406,4380.65066907001,254226.200747617,4373.43882802733,244842.367877925,1000
2020-06-21,"ESEX",1067710,118,0,0.405310129043158,0,NA,0.405607337271653,4330.71010078317,258556.9108484,4327.53677880671,249169.904656732,1000
2020-06-22,"ESEX",1067710,97,0,0.401120215086746,0,0.18078875793291,0.401078296827813,4282.35308306025,262839.26393146,4282.80064850269,253452.705305234,1000
2020-06-23,"ESEX",1067710,94,0,0.397044021903322,0,NA,0.396702105349129,4235.62804902319,267074.891980483,4239.27872626396,257691.984031498,1000
2020-06-24,"ESEX",1067710,117,0.85,0.393086072176827,0.9945,NA,0.392483299003842,4190.58343179393,271265.475412277,4197.0193012392,261889.003332738,1000
2020-06-25,"ESEX",1067710,85,0,0.389250888591197,0,NA,0.388426413960196,4147.26766449441,275412.743076771,4156.07066257707,266045.073995315,1000
2020-06-26,"ESEX",1067710,89,0,0.385542993830371,0,NA,0.38453515638649,4105.72031825419,279518.463395026,4116.48109942625,270161.555094741,1000
2020-06-27,"ESEX",1067710,78,0,0.381966910578286,0,NA,0.380808338347213,4065.92870936703,283584.392104393,4078.29890093542,274239.853995676,1000
2020-06-28,"ESEX",1067710,98,1.02,0.378527161518881,0.9996,NA,0.377242984262957,4027.86106727402,287612.253171667,4041.57235625325,278281.42635193,1000
2020-06-29,"ESEX",1067710,89,1.12,0.375228269336095,0.9968,NA,0.373836115919042,3991.4855932792,291603.738764946,4006.34975452842,282287.776106458,1000
2020-06-30,"ESEX",1067710,80,0,0.372074756713864,0,NA,0.370584755100789,3956.77048868664,295560.509253633,3972.67938490959,286260.455491368,1000
2020-07-01,"ESEX",1067710,79,0,0.369071123381154,0,NA,0.367485923593519,3923.68395480037,299484.193208433,3940.60929145292,290201.064782821,1000
2020-07-02,"ESEX",1067710,64,1.56,0.366221180137141,0.9984,NA,0.364536643182553,3892.19419292443,303376.387401357,3910.18016244227,294111.244945263,1000
2020-07-03,"ESEX",1067710,60,0,0.363527945428225,0,NA,0.36173393565321,3862.26940436289,307238.65680572,3881.4242261317,297992.669171395,1000
2020-07-04,"ESEX",1067710,66,1.54,0.360994393934302,1.0164,NA,0.359074822790812,3833.87779041978,311072.53459614,3854.37324347594,301847.04241487,1000
2020-07-05,"ESEX",1067710,86,0,0.35862350033527,0,0.366300997280145,0.356556326380679,3806.98755239915,314879.522148539,3829.05897542971,305676.1013903,1000
2020-07-06,"ESEX",1067710,82,0,0.356418239311026,0,NA,0.354175468208133,3781.56689160505,318661.089040144,3805.51318294776,309481.614573248,1000
2020-07-07,"ESEX",1067710,71,0,0.354381585541467,0,NA,0.351929270058492,3757.58400934153,322418.673049486,3783.7676269848,313265.382200233,1000
2020-07-08,"ESEX",1067710,96,0,0.35251651370649,0,NA,0.349814753717079,3735.00710691263,326153.680156398,3763.85406849557,317029.236268728,1000
2020-07-09,"ESEX",1067710,72,0,0.350825998485992,0,NA,0.347828940969214,3713.8043856224,329867.484542021,3745.80426843479,320775.040537163,1000
2020-07-10,"ESEX",1067710,91,0,0.349313014559871,0,NA,0.345968854343723,3693.94405471337,333561.428596734,3729.6499877572,324504.69052492,1000
2020-07-12,"ESEX",1067710,86,0,0.347980536608023,0,NA,0.344232020728576,3675.39970852108,337236.828305255,3715.42298741752,328220.113512338,1000
2020-07-13,"ESEX",1067710,81,1.27,0.346831539310345,1.0287,NA,0.342617347815837,3658.15968436448,340894.98798962,3703.15502837049,331923.268540708,1000
2020-07-14,"ESEX",1067710,140,0.71,0.345868997346735,0.994,NA,0.341123977470641,3642.21481985178,344537.202809471,3692.87787157083,335616.146412279,1000
2020-07-15,"ESEX",1067710,109,0.92,0.34509588539709,1.0028,NA,0.33975105155812,3627.55595259121,348164.758762063,3684.62327797327,339300.769690252,1000
2020-07-16,"ESEX",1067710,95,0,0.344515178141307,0,NA,0.33849771194341,3614.17392019099,351778.932682254,3678.42300853255,342979.192698785,1000
2020-07-17,"ESEX",1067710,94,0,0.344129850259282,0,NA,0.337363100491645,3602.05956025934,355380.992242513,3674.30882420338,346653.501522988,1000
2020-07-18,"ESEX",1067710,84,1.19,0.343942876430914,0.9996,NA,0.336346359067958,3591.2037104045,358972.195952918,3672.31248594051,350325.814008929,1000
2020-07-19,"ESEX",1067710,87,1.16,0.343957231336099,1.0092,0.453967391304348,0.335446629537485,3581.59720823468,362553.793161152,3672.46575469866,353998.279763628,1000
2020-07-20,"ESEX",1067710,102,0,0.344175854307579,0,NA,0.334663053765358,3573.2308913581,366127.02405251,3674.80001402746,357673.079777655,1000
2020-07-21,"ESEX",1067710,117,0.86,0.344601044749962,1.0062,NA,0.333994773616712,3566.095597383,369693.119649893,3679.33981489982,361352.419592555,1000
2020-07-22,"ESEX",1067710,94,0,0.345234545667262,0,NA,0.333440930956682,3560.18216391759,373253.301813811,3686.10376754392,365038.523360099,1000
2020-07-23,"ESEX",1067710,92,0,0.346078081524358,0,NA,0.333000667650401,3555.4814285701,376808.783242381,3695.11028424372,368733.633644342,1000
2020-07-24,"ESEX",1067710,90,0,0.347133376786132,0,NA,0.332673125563004,3551.98422894875,380360.76747133,3706.37777728322,372440.011421626,1000
2020-07-25,"ESEX",1067710,84,0,0.348402155917467,0,NA,0.332457446559624,3549.68140266176,383910.448873991,3719.92465894638,376159.936080572,1000
2020-07-26,"ESEX",1067710,89,0,0.349886143383241,0,NA,0.332352760339753,3548.56365742358,387459.012531415,3735.7693415172,379895.705422089,1000
2020-07-27,"ESEX",1067710,100,0,0.351587063648338,0,NA,0.332357677067359,3548.6161538159,391007.628685231,3753.93023727966,383649.635659369,1000
2020-07-28,"ESEX",1067710,85,0,0.353506641177637,0,NA,0.332470103744847,3549.81654469411,394557.445229925,3774.42575851774,387424.061417887,1000
2020-07-29,"ESEX",1067710,85,1.18,0.355646600436019,1.003,NA,0.332687897426003,3552.14194960718,398109.587179532,3797.27431751542,391221.335735402,1000
2020-07-30,"ESEX",1067710,79,0,0.358008665888367,0,NA,0.333008915164615,3555.56948810411,401665.156667636,3822.49432655669,395043.830061959,1000
2020-07-31,"ESEX",1067710,80,0,0.360594561999561,0,0.186310408921933,0.333431014014468,3560.07627973388,405225.23294737,3850.10419792552,398893.934259884,1000
2020-08-01,"ESEX",1067710,84,0,0.363406013234483,0,NA,0.33395205102935,3565.63944404548,408790.872391416,3880.12234390589,402774.05660379,1000
2020-08-02,"ESEX",1067710,85,0,0.366444744058012,0,NA,0.334569883263047,3572.23610058788,412363.108492004,3912.5671767818,406686.623780572,1000
2020-08-03,"ESEX",1067710,63,1.59,0.369712478935031,1.0017,NA,0.335282367769346,3579.84336891008,415942.951860914,3947.45710883722,410634.080889409,1000
2020-08-04,"ESEX",1067710,75,0,0.373210942330421,0,NA,0.336087361602033,3588.43836856107,419531.390229475,3984.81055235613,414618.891441765,1000
2020-08-05,"ESEX",1067710,81,0,0.376941858709062,0,NA,0.336982721814895,3597.99821908982,423129.388448565,4024.64591962252,418643.537361388,1000
2020-08-06,"ESEX",1067710,86,0,0.380906952535836,0,NA,0.337966305461719,3608.50004004532,426737.88848861,4066.98162292037,422710.518984308,1000
2020-08-07,"ESEX",1067710,84,0,0.385107616066187,0,NA,0.339035969596292,3619.92095097657,430357.809439586,4111.83252750029,426822.351511809,1000
2020-08-08,"ESEX",1067710,103,0.97,0.389541294990363,0.9991,NA,0.340189571272399,3632.23807143253,433990.047511019,4159.1713607416,430981.52287255,1000
2020-08-09,"ESEX",1067710,108,0,0.394202848056911,0,NA,0.341424967543829,3645.42852096221,437635.476031981,4208.94322898844,435190.466101539,1000
2020-08-10,"ESEX",1067710,101,0,0.399087089029395,0,NA,0.342739913611501,3659.46833162136,441294.944363603,4261.09275827576,439451.558859814,1000
2020-08-11,"ESEX",1067710,109,0.92,0.404188831671379,1.0028,NA,0.344130861761764,3674.31962411653,444969.263987719,4315.56457463848,443767.123434453,1000
2020-08-12,"ESEX",1067710,103,1.96,0.409502889746425,2.0188,0.348414211438475,0.345593363569117,3689.93490216382,448659.198889883,4372.30330411155,448139.426738564,1000
2020-08-13,"ESEX",1067710,89,0,0.415024077018096,0,NA,0.347122952648328,3706.26647772146,452365.465367604,4431.25357272992,452570.680311294,1000
2020-08-14,"ESEX",1067710,84,0,0.420747207249957,0,NA,0.348715162614164,3723.26666274769,456088.732030352,4492.36000652851,457063.040317823,1000
2020-08-15,"ESEX",1067710,78,0,0.426667094205568,0,NA,0.350365527081392,3740.88776920073,459829.619799553,4555.56723154228,461618.607549365,1000
2020-08-16,"ESEX",1067710,106,0,0.432778551648495,0,NA,0.352069579664778,3759.08210903881,463588.701908592,4620.81987380615,466239.427423171,1000
2020-08-17,"ESEX",1067710,91,0,0.4390763933423,0,NA,0.353822853979092,3777.80199422016,467366.503902812,4688.06255935507,470927.489982526,1000
2020-08-18,"ESEX",1067710,98,0,0.445555433050546,0,NA,0.355620883639098,3796.99973670301,471163.503639515,4757.23991422399,475684.72989675,1000
2020-08-19,"ESEX",1067710,107,0,0.452210484536796,0,NA,0.357459202259565,3816.62764844561,474980.13128796,4828.29656444783,480513.026461198,1000
2020-08-20,"ESEX",1067710,113,0.88,0.459036361564614,0.9944,NA,0.359333343455261,3836.63804140616,478816.769329367,4901.17713606154,485414.20359726,1000
2020-08-21,"ESEX",1067710,100,2,0.466027877897562,2,NA,0.361238840840951,3856.98322754291,482673.752556909,4975.82625510006,490390.02985236,1000
2020-08-22,"ESEX",1067710,92,0,0.473179847299204,0,NA,0.363171228031403,3877.61551881409,486551.368075724,5052.18854759833,495442.218399958,1000
2020-08-23,"ESEX",1067710,108,0.93,0.480487083533102,1.0044,NA,0.365126038641384,3898.48722717793,490449.855302901,5130.20863959128,500572.427039549,1000
2020-08-24,"ESEX",1067710,104,0,0.48794440036282,0,0.454709090909091,0.367098806285662,3919.55066459265,494369.405967494,5209.83115711387,505782.258196663,1000
2020-08-25,"ESEX",1067710,102,0,0.495546464903527,0,NA,0.369080359562623,3940.70790708608,498310.11387458,5290.99916042144,511073.257357085,1000
2020-08-26,"ESEX",1067710,110,0,0.503286741175122,0,NA,0.371061982773885,3961.86589627505,502271.979770855,5373.6428642009,516446.900221285,1000
2020-08-27,"ESEX",1067710,106,0,0.511158103481239,0,NA,0.373043605985147,3983.02388546401,506255.003656319,5457.68618667954,521904.586407965,1000
2020-08-28,"ESEX",1067710,85,1.18,0.519153422073203,1.003,NA,0.375025229196408,4004.18187465297,510259.185530972,5543.0530028178,527447.639410783,1000
2020-08-29,"ESEX",1067710,73,0,0.527265567202343,0,NA,0.37700685240767,4025.33986384193,514284.525394814,5629.66718757613,533077.306598359,1000
2020-08-30,"ESEX",1067710,90,0,0.535487409119984,0,NA,0.378988475618932,4046.4978530309,518331.023247845,5717.45261591498,538794.759214274,1000
2020-08-31,"ESEX",1067710,106,1.89,0.543811818077455,2.0034,NA,0.380970098830194,4067.65584221986,522398.679090065,5806.3331627948,544601.092377069,1000
2020-09-01,"ESEX",1067710,94,0,0.552231664326083,0,NA,0.382951722041455,4088.81383140882,526487.492921474,5896.23270317602,550497.325080245,1000
2020-09-02,"ESEX",1067710,63,0,0.560739818117194,0,NA,0.384933345252717,4109.97182059779,530597.464742071,5987.07511201909,556484.400192264,1000
2020-09-03,"ESEX",1067710,93,0,0.569329149702116,0,NA,0.386914968463979,4131.12980978675,534728.594551858,6078.78426428446,562563.184456548,1000
2020-09-04,"ESEX",1067710,61,1.64,0.577992529332176,1.0004,NA,0.388896591675241,4152.28779897571,538880.882350834,6171.28403493257,568734.468491481,1000
2020-09-05,"ESEX",1067710,75,1.33,0.586722827258701,0.9975,NA,0.390878214886502,4173.44578816467,543054.328138999,6264.49829892388,574998.966790405,1000
2020-09-06,"ESEX",1067710,81,1.23,0.595512913733018,0.9963,NA,0.392859838097764,4194.60377735364,547248.931916352,6358.35093121881,581357.317721624,1000
2020-09-07,"ESEX",1067710,82,0,0.604355659006455,0,NA,0.394841461309026,4215.7617665426,551464.693682895,6452.76580677783,587810.083528401,1000
2020-09-08,"ESEX",1067710,77,1.3,0.61324393333034,1.001,NA,0.396823084520288,4236.91975573156,555701.613438626,6547.66680056137,594357.750328963,1000
2020-09-09,"ESEX",1067710,77,1.3,0.622170606955997,1.001,NA,0.39880470773155,4258.07774492053,559959.691183547,6642.97778752988,601000.728116493,1000
2020-09-10,"ESEX",1067710,81,1.23,0.631128550134756,0.9963,NA,0.400786330942811,4279.23573410949,564238.926917656,6738.6226426438,607739.350759136,1000
2020-09-11,"ESEX",1067710,69,0,0.640110633117942,0,NA,0.402767954154073,4300.39372329845,568539.320640955,6834.52524086358,614573.876,1000
2020-05-08,"ESGA",2699499,357,0.56,0.473177124037536,1.9992,NA,0.546622863347994,14756.0787298505,14756.0787298505,12773.4117316221,12773.4117316221,1000
2020-05-09,"ESGA",2699499,376,0.53,0.471497143257684,1.9928,NA,0.541899445786774,14628.5701200195,29384.64884987,12728.0606672697,25501.4723988918,1000
2020-05-10,"ESGA",2699499,371,0.83,0.469818254790502,3.0793,NA,0.537176028225555,14501.0615101886,43885.7103600585,12682.7390898871,38184.2114887788,1000
2020-05-11,"ESGA",2699499,327,0.31,0.46814083881764,1.0137,NA,0.532452610664336,14373.5529003576,58259.2632604162,12637.4572624738,50821.6687512527,1000
2020-05-12,"ESGA",2699499,329,1.23,0.466465275520748,4.0467,0.622230215827338,0.527729259630329,14246.0460864281,72505.3093468443,12592.2254480298,63413.8941992825,1000
2020-05-13,"ESGA",2699499,331,0,0.464791945081476,0,NA,0.52301303469238,14118.7316413904,86624.0409882348,12547.053909555,75960.9481088375,1000
2020-05-14,"ESGA",2699499,408,0.49,0.463121227681473,1.9992,NA,0.518311072830438,13991.802227947,100615.843216182,12501.9529100491,88462.9010188866,1000
2020-05-15,"ESGA",2699499,420,0.96,0.461453503502388,4.032,NA,0.513626776084149,13865.3496841239,114481.192900306,12456.9327125119,100919.833731398,1000
2020-05-16,"ESGA",2699499,403,0.25,0.459789152725872,1.0075,NA,0.508963546493157,13739.4658479473,128220.658748253,12412.0035799434,113331.837311342,1000
2020-05-17,"ESGA",2699499,346,0.29,0.458128555533574,1.0034,NA,0.504324786097105,13614.2425574435,141834.901305696,12367.1757753433,125699.013086685,1000
2020-05-18,"ESGA",2699499,364,0.55,0.456472092107144,2.002,NA,0.499713896935637,13489.7716506386,155324.672956335,12322.4595617114,138021.472648397,1000
2020-05-19,"ESGA",2699499,395,0.51,0.45482014262823,2.0145,0.466615742278313,0.495134281048398,13366.1449655587,168690.817921894,12277.8652020477,150299.337850444,1000
2020-05-20,"ESGA",2699499,436,0.69,0.453173087278484,3.0084,NA,0.490589340475032,13243.4543402301,181934.272262124,12233.4029593518,162532.740809796,1000
2020-05-21,"ESGA",2699499,303,0,0.451531306239554,0,NA,0.486082477255182,13121.7916126789,195056.063874803,12189.0830966237,174721.82390642,1000
