"","date","deaths","cases","population","cases_daily","cases_contagious","cases_active","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth"
"60",2020-05-11,1,3,20321383,0,0,124.71652533289,835208.8413,835208.8413,1251797.1928,2046363.2681,280435.0854,5787529.8784,2903925.6307,3137621.5352,841305.2562,1261957.8843,690927.022,835208.8413,1963045.5978,3432281.5887,1916306.4169,1672449.8209,8128553.2,10847554.2454,10298876.9044,7500622.4653,11457195.7354,4637339.6006,5651376.6123,9555114.2866,7699772.0187,6563806.709,1513943.0335,1387950.4589,883980.1605,503970.2984,150378.2342,747826.8944,1345275.5546,3436345.8653,14643588.5898,150378.2342,451134.7026,1505814.4803,3763520.1316,14450535.4513,7825764.5933,5175856.2501,1893952.8956,2271930.6194,5805819.1231,4669853.8134,2523915.7686,4165883.515,1373725.4908,NA,NA,NA,NA,835208.8413,835208.8413,1251797.1928,2046363.2681,280435.0854,5787529.8784,2903925.6307,3137621.5352,841305.2562,1261957.8843,690927.022,835208.8413,1963045.5978,3432281.5887,1916306.4169,1672449.8209,8128553.2,10847554.2454,10298876.9044,7500622.4653,11457195.7354,4637339.6006,5651376.6123,9555114.2866,7699772.0187,6563806.709,1513943.0335,1387950.4589,883980.1605,503970.2984,150378.2342,747826.8944,1345275.5546,3436345.8653,14643588.5898,150378.2342,451134.7026,1505814.4803,3763520.1316,14450535.4513,7825764.5933,5175856.2501,1893952.8956,2271930.6194,5805819.1231,4669853.8134,2523915.7686,4165883.515,1373725.4908
"61",2020-05-12,1,9,20321383,0,0,0,160538.9257,0,483648.9154,2834832.9285,319045.7131,7088098.3904,2698679.6624,3810259.3125,1119708.2033,1450946.7462,800662.4902,800662.4902,1450946.7462,3493245.7377,1861438.6828,1550521.5229,12192829.8,12127801.3744,10244009.1703,5757047.8039,10573215.5749,4029730.2489,5899297.4849,8031010.5616,9461635.9248,4964513.8669,1550521.5229,1085161.8522,619802.1815,1241636.5013,0,707184.1284,1060776.1926,3357092.4716,15196330.2074,0,1068904.7458,892108.7137,3029918.2053,15330451.3352,8065556.9127,4033794.5255,2481240.8643,3103075.1841,5273398.8885,3411960.2057,2792158.0242,6360592.879,640123.5645,NA,NA,NA,NA,160538.9257,0,483648.9154,2834832.9285,319045.7131,7088098.3904,2698679.6624,3810259.3125,1119708.2033,1450946.7462,800662.4902,800662.4902,1450946.7462,3493245.7377,1861438.6828,1550521.5229,12192829.8,12127801.3744,10244009.1703,5757047.8039,10573215.5749,4029730.2489,5899297.4849,8031010.5616,9461635.9248,4964513.8669,1550521.5229,1085161.8522,619802.1815,1241636.5013,0,707184.1284,1060776.1926,3357092.4716,15196330.2074,0,1068904.7458,892108.7137,3029918.2053,15330451.3352,8065556.9127,4033794.5255,2481240.8643,3103075.1841,5273398.8885,3411960.2057,2792158.0242,6360592.879,640123.5645
"62",2020-05-13,1,6,20321383,0,0,0,581191.5538,774244.6923,1160350.9693,3509502.8441,1725285.4167,6021225.7829,2089038.1724,4178076.3448,967297.8308,1520039.4484,959169.2776,1150190.2778,1329018.4482,3609077.6208,1814699.5019,1995559.8106,8128553.2,12042451.5658,10063148.8616,6326046.5279,13170288.3223,4791782.1114,5080345.75,9965606.2232,7307569.3268,6596320.9218,1782185.2891,1068904.7458,713280.5433,355624.2025,0,648252.1177,1296504.2354,3458699.3866,14915895.122,215406.6598,865690.9158,1513943.0335,4106951.5043,13619390.8866,5704212.2081,4277651.1215,3743198.7486,3029918.2053,4812103.4944,4100855.0894,3922026.919,3922026.919,1150190.2778,NA,NA,NA,NA,581191.5538,774244.6923,1160350.9693,3509502.8441,1725285.4167,6021225.7829,2089038.1724,4178076.3448,967297.8308,1520039.4484,959169.2776,1150190.2778,1329018.4482,3609077.6208,1814699.5019,1995559.8106,8128553.2,12042451.5658,10063148.8616,6326046.5279,13170288.3223,4791782.1114,5080345.75,9965606.2232,7307569.3268,6596320.9218,1782185.2891,1068904.7458,713280.5433,355624.2025,0,648252.1177,1296504.2354,3458699.3866,14915895.122,215406.6598,865690.9158,1513943.0335,4106951.5043,13619390.8866,5704212.2081,4277651.1215,3743198.7486,3029918.2053,4812103.4944,4100855.0894,3922026.919,3922026.919,1150190.2778
"63",2020-05-14,0,7,20321383,0,0,0,333270.6812,333270.6812,666541.3624,1333082.7248,333270.6812,4261394.0151,1333082.7248,999812.0436,1333082.7248,983554.9372,333270.6812,333270.6812,333270.6812,2997403.9925,656380.6709,1613517.8102,10160691.5,12743539.2793,8467920.2961,7451851.1461,11176760.65,4403643.6961,1355436.2461,7577843.7207,8063524.7744,6128929.1128,1613517.8102,644187.8411,644187.8411,644187.8411,0,390170.5536,1172543.7991,3517631.3973,15241037.25,0,390170.5536,782373.2455,3517631.3973,15631207.8036,6128929.1128,5161631.282,2903925.6307,2580815.641,6452039.1025,2903925.6307,2903925.6307,4838521.2923,0,NA,NA,NA,NA,333270.6812,333270.6812,666541.3624,1333082.7248,333270.6812,4261394.0151,1333082.7248,999812.0436,1333082.7248,983554.9372,333270.6812,333270.6812,333270.6812,2997403.9925,656380.6709,1613517.8102,10160691.5,12743539.2793,8467920.2961,7451851.1461,11176760.65,4403643.6961,1355436.2461,7577843.7207,8063524.7744,6128929.1128,1613517.8102,644187.8411,644187.8411,644187.8411,0,390170.5536,1172543.7991,3517631.3973,15241037.25,0,390170.5536,782373.2455,3517631.3973,15631207.8036,6128929.1128,5161631.282,2903925.6307,2580815.641,6452039.1025,2903925.6307,2903925.6307,4838521.2923,0
"64",2020-05-15,0,0,20321383,39.319640079842,39.319640079842,39.319640079842,0,0,0,1270086.4375,0,6466264.0706,1270086.4375,3493245.7377,1249765.0545,2501562.2473,953072.8627,634027.1496,1270086.4375,4690175.1964,597448.6602,1493621.6505,20321383,12902046.0667,10967450.4051,7303505.0502,12578936.077,4763332.1752,644187.8411,10487865.7663,11056864.4903,4184172.7597,2091070.3107,298724.3301,0,896172.9903,343431.3727,343431.3727,1032326.2564,3444474.4185,15155687.4414,0,0,1032326.2564,5511159.0696,13777897.674,8368345.5194,3885448.4296,2091070.3107,2989275.4393,4482897.0898,4184172.7597,3586724.0995,5677794.4102,312949.2982,NA,NA,NA,NA,0,0,0,1270086.4375,0,6466264.0706,1270086.4375,3493245.7377,1249765.0545,2501562.2473,953072.8627,634027.1496,1270086.4375,4690175.1964,597448.6602,1493621.6505,20321383,12902046.0667,10967450.4051,7303505.0502,12578936.077,4763332.1752,644187.8411,10487865.7663,11056864.4903,4184172.7597,2091070.3107,298724.3301,0,896172.9903,343431.3727,343431.3727,1032326.2564,3444474.4185,15155687.4414,0,0,1032326.2564,5511159.0696,13777897.674,8368345.5194,3885448.4296,2091070.3107,2989275.4393,4482897.0898,4184172.7597,3586724.0995,5677794.4102,312949.2982
"65",2020-05-16,0,9,20321383,182.757558600189,222.077198680031,222.077198680031,0,0,0,1355436.2461,270274.3939,5147406.3139,1625710.64,2708840.3539,542580.9261,270274.3939,1603357.1187,270274.3939,534452.3729,4277651.1215,1054679.7777,2168291.5661,12192829.8,12135929.9276,10451287.2769,7441690.4546,13064617.1307,7067777.0074,581191.5538,10302941.181,8232192.2533,5915554.5913,1542392.9697,1286343.5439,258081.5641,514130.9899,0,302788.6067,607609.3517,4247169.047,15165848.1329,0,607609.3517,1515975.1718,3033982.4819,15165848.1329,7201898.1352,3086818.0777,2058556.0979,4887292.6115,5145374.1756,3600949.0676,2058556.0979,6687767.1453,0,NA,NA,NA,NA,0,0,0,1355436.2461,270274.3939,5147406.3139,1625710.64,2708840.3539,542580.9261,270274.3939,1603357.1187,270274.3939,534452.3729,4277651.1215,1054679.7777,2168291.5661,12192829.8,12135929.9276,10451287.2769,7441690.4546,13064617.1307,7067777.0074,581191.5538,10302941.181,8232192.2533,5915554.5913,1542392.9697,1286343.5439,258081.5641,514130.9899,0,302788.6067,607609.3517,4247169.047,15165848.1329,0,607609.3517,1515975.1718,3033982.4819,15165848.1329,7201898.1352,3086818.0777,2058556.0979,4887292.6115,5145374.1756,3600949.0676,2058556.0979,6687767.1453,0
"66",2020-05-17,0,0,20321383,0,222.077198680031,222.077198680031,0,0,644187.8411,1290407.8205,323109.9897,5714372.8996,644187.8411,3493245.7377,1270086.4375,967297.8308,0,0,967297.8308,3225003.4821,634027.1496,1613517.8102,20321383,10817072.1709,9177136.5628,8193581.6256,12326950.9278,6882852.4221,2621458.407,10327326.8406,8441502.4982,5939940.2509,3125428.7054,1249765.0545,0,312949.2982,343431.3727,688894.8837,688894.8837,3444474.4185,15155687.4414,343431.3727,0,1032326.2564,4133369.3022,14810223.9304,9067401.0946,4064276.6,2188612.9491,3125428.7054,7815603.9018,2501562.2473,3125428.7054,5003124.4946,323109.9897,NA,NA,NA,NA,0,0,644187.8411,1290407.8205,323109.9897,5714372.8996,644187.8411,3493245.7377,1270086.4375,967297.8308,0,0,967297.8308,3225003.4821,634027.1496,1613517.8102,20321383,10817072.1709,9177136.5628,8193581.6256,12326950.9278,6882852.4221,2621458.407,10327326.8406,8441502.4982,5939940.2509,3125428.7054,1249765.0545,0,312949.2982,343431.3727,688894.8837,688894.8837,3444474.4185,15155687.4414,343431.3727,0,1032326.2564,4133369.3022,14810223.9304,9067401.0946,4064276.6,2188612.9491,3125428.7054,7815603.9018,2501562.2473,3125428.7054,5003124.4946,323109.9897
"67",2020-05-18,0,14,20321383,0,222.077198680031,222.077198680031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2020-05-19,0,0,20321383,0,222.077198680031,222.077198680031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2020-05-20,1,10,20321383,0,222.077198680031,222.077198680031,812855.32,812855.32,1083129.7139,1922402.8318,823016.0115,5767208.4954,2196741.5023,3296128.3226,2196741.5023,1895985.0339,1373725.4908,1099386.8203,1373725.4908,3844805.6636,1337147.0014,1670417.6826,20321383,13452755.546,11008093.1711,7728221.9549,12983331.5987,4936063.9307,1450946.7462,11290560.3948,9091786.7542,4277651.1215,1871599.3743,802694.6285,1603357.1187,802694.6285,634027.1496,0,953072.8627,2857186.4498,15875064.3996,312949.2982,625898.5964,938847.8946,2188612.9491,16257106.4,7486397.4972,2940504.1201,2940504.1201,4011441.0042,3208746.3757,2406051.7472,4011441.0042,7754639.7528,548677.341,NA,NA,NA,NA,651471.059540722,300787.755971614,1050300.17608782,1848532.45220873,820184.544725827,5543851.35490455,1966846.31578272,2977447.65023987,2170034.49900058,1241385.15152696,829877.099775169,970613.844943677,1150131.60779926,3846017.87905849,1127185.84709757,1708884.80587113,20321383,12459558.3169421,9960296.20825335,7660631.34012256,12853791.0048897,5494491.63833894,1500197.15334013,10773154.4974999,9150780.9912597,5074577.11404966,1965372.34836871,867818.631487256,1574934.1781179,582202.974762553,602818.920306837,382802.521896503,934434.821348828,3381363.20496797,15737104.6605308,312949.2982,584067.398620762,1043770.72392374,3444964.14709637,15440411.8290877,7853723.62939303,3408631.76395687,2922895.0215973,3824875.77683957,5191969.56911117,2966107.04008279,3974975.286882,6411431.47790757,548677.341
"70",2020-05-21,0,3,20321383,0,222.077198680031,222.077198680031,286531.5003,286531.5003,1144093.8629,1692771.2039,847401.6711,5151470.5905,1717156.8635,2003688.3638,573063.0006,1144093.8629,573063.0006,564934.4474,286531.5003,2861250.7264,1099386.8203,1450946.7462,NA,13353180.7693,9861967.1699,7067777.0074,12192829.8,5596508.8782,1178640.214,10896325.5646,9612014.159,5218531.1544,1373725.4908,823016.0115,548677.341,274338.6705,0,327174.2663,1637903.4698,3277839.0779,15076434.0477,0,323109.9897,1934595.6616,1934595.6616,16129081.6871,6590224.5069,3570466.9931,2471080.1728,4667821.6751,4942160.3456,4119144.3341,1922402.8318,6315885.8364,859594.5009,NA,NA,NA,NA,267583.520045849,291078.355695411,1172152.18022798,1798326.96674904,851530.792637797,5351991.13804189,1854410.05981507,2757562.39496587,567175.885590377,1205079.10953767,769015.638521961,517099.138468327,743447.170584199,3317076.54319937,1129554.22900357,1528564.40498911,20214844.809082,12735915.1548426,9870956.21560899,7473221.50517649,12694024.1388678,5450922.18082857,1258115.65617829,10981809.2534123,9397083.58891437,5034049.37091161,1836611.77822237,829532.815255687,605755.495163138,516910.122108944,4.51225345976524e-11,355680.607681361,1635410.0258082,3316970.05122363,15732695.8355751,16884.4664369591,355862.762374752,1232558.20800524,2168761.86066042,15728295.918401,7202115.41534228,3386710.41750562,2522477.76371167,4326280.74346955,5103883.42388615,3909760.29828934,2067234.53328312,6392628.74299938,859594.5009
"71",2020-05-22,0,3,20321383,0,222.077198680031,222.077198680031,327174.2663,327174.2663,656380.6709,1310729.2035,656380.6709,5244948.9523,2294284.1407,3277839.0779,327174.2663,656380.6709,327174.2663,656380.6709,983554.9372,4192301.3129,967297.8308,1333082.7248,20321383,14365185.6427,10510219.2876,8557334.3813,10861779.2135,9110075.9989,2101231.0022,10345616.0853,8386634.7641,5161631.282,1613517.8102,967297.8308,644187.8411,644187.8411,384074.1387,384074.1387,0,3066496.6947,16486738.0279,384074.1387,0,766116.1391,2684454.6943,16486738.0279,7419336.9333,3225003.4821,2257705.6513,4192301.3129,4515411.3026,2580815.641,4515411.3026,5482709.1334,327174.2663,NA,NA,NA,NA,260258.959692563,289535.696813515,720490.158389194,1355868.89499517,650598.67856069,5251174.13638532,2264622.39269266,2802446.30171777,43916.7115773827,1092185.32858838,684595.137845178,590811.923072186,765856.574676263,3493399.36493071,1067798.35733239,1369258.80501205,20252275.6651928,13448519.0903165,10090139.828312,7876112.42030322,11730234.446481,8852819.31173164,1863266.59327104,10872275.7749568,9303274.30939419,4993226.1181359,1782302.63782948,951811.311390444,602989.001624918,513084.754378947,285286.368328813,358137.604687558,285325.096684526,3227615.17371423,16037996.1103082,382998.534215876,299712.370260641,1108556.31047173,2907982.85017544,16038514.1723815,7187131.2766456,3241156.00049158,2215217.39120199,4402185.76384846,4953657.2872616,3128155.52844322,3327602.45073913,6279645.8781628,327174.2663
"72",2020-05-23,0,2,20321383,0,222.077198680031,222.077198680031,676702.0539,676702.0539,1016069.15,1355436.2461,1355436.2461,6096414.9,2371505.3961,4663757.3985,1692771.2039,1016069.15,2371505.3961,1355436.2461,2371505.3961,3330674.6737,983554.9372,1692771.2039,10160691.5,14714713.4303,11912394.7146,12261922.5022,11052800.2137,5606669.5697,4204494.1427,10886164.8731,10160691.5,4588568.2814,1967109.8744,327174.2663,0,0,0,0,384074.1387,4600761.1112,15336547.7501,0,384074.1387,384074.1387,1916306.4169,17636928.3057,5899297.4849,5244948.9523,3277839.0779,2950664.8116,5572123.2186,1637903.4698,3277839.0779,6882852.4221,676702.0539,NA,NA,NA,NA,474482.213550011,348280.334247807,959126.000859173,1299611.39119363,1355008.03164405,5560518.78884389,2413783.70508707,3095037.10785907,1686988.23473768,1057480.9246935,1674628.39712572,1110772.57931411,1977182.25286841,3387453.69506798,1012310.40290111,1525279.73089412,17612581.0590847,14228792.2316564,10884782.5374252,11819522.0869672,11241169.7318804,6942735.84198928,3905323.12910402,11010708.0883864,9619091.05504639,4785032.72051722,1801972.32405285,406999.449651938,146417.279600131,433059.182786703,158546.569328375,260185.649214744,380685.59979715,3416260.0774665,16039797.4042989,96982.7824957383,286360.307030139,975814.557421067,2184811.0409066,17041560.6835179,6904469.79096129,4533273.79656722,2815765.24878849,3828242.15040489,5015149.61549801,2618918.72678988,3339543.55873607,6530031.79527534,676702.0539
"73",2020-05-24,0,0,20321383,0,222.077198680031,222.077198680031,0,0,0,2032138.3,0,3657848.94,1625710.64,3251421.28,1243668.6396,2487337.2792,1219282.98,414556.2132,829112.4264,4064276.6,384074.1387,1991495.534,13548266.0461,11953037.4806,12192829.8,9563242.8398,12599257.46,8534980.86,2032138.3,10367969.6066,7285215.8055,7669289.9442,1916306.4169,766116.1391,384074.1387,766116.1391,0,422684.7664,1270086.4375,4657660.9836,13970950.8125,847401.6711,422684.7664,847401.6711,2540172.875,15663722.0164,7285215.8055,3066496.6947,3834644.9721,4216686.9725,4216686.9725,3066496.6947,3834644.9721,7285215.8055,0,NA,NA,NA,NA,251296.746889698,288583.53128107,382729.978274934,1944889.64228725,162.216064588758,4858405.31720948,1817952.53584641,3102642.63801844,1124422.05309143,1266224.67601806,1171955.50637833,767139.23629832,1190824.68185299,3573449.29384837,613283.225947957,1905010.0875364,14889496.9847957,12681343.6167056,11625639.2245174,10084375.3175154,11799836.6606505,7826979.63729279,2830976.15655909,10793214.5584223,9267608.46152092,6207611.17807943,1810233.31795212,657711.924646816,165260.510536264,448492.77876981,76770.7092831111,282656.979672214,687221.106268056,4131279.91344664,15411972.5690687,817494.208011755,278181.852624403,938251.087417722,2171479.35575169,16536896.9205058,6902307.5859811,3603844.64908226,3431316.78035914,4068031.33188725,4841390.70118345,2692231.42748102,3461515.47027046,6825138.14502029,336098.250271116
"74",2020-05-25,0,18,20321383,0,222.077198680031,222.077198680031,339367.0961,339367.0961,339367.0961,2032138.3,0,7451851.1461,2371505.3961,2032138.3,339367.0961,676702.0539,0,676702.0539,1016069.15,2708840.3539,339367.0961,1032326.2564,0,9299064.8608,9299064.8608,8955633.4881,10676854.6282,7707900.5719,2410116.0238,11408424.4162,7789186.1039,6773116.9539,2032138.3,1355436.2461,676702.0539,339367.0961,0,414556.2132,414556.2132,3733038.0571,15759232.5165,422684.7664,422684.7664,847401.6711,3387574.5461,15241037.25,5757047.8039,4740978.6539,3048207.45,3387574.5461,4403643.6961,3724909.5039,3048207.45,5419712.8461,339367.0961,NA,NA,NA,NA,248477.610799999,289716.057845915,255925.462899588,2102761.6820916,4.51225345976524e-11,5736185.87411406,2172187.43107066,2904859.54942663,992614.301191529,1159006.2922779,471408.267169789,745263.169363333,1040738.43976646,3257166.87586716,396223.006935427,1295066.44724974,7825794.89261999,9731959.39821844,10761246.4519572,9816957.36241236,11252582.5287635,8034556.90392476,2495254.66676526,11143477.1350921,8464194.78736308,6654166.23605418,1837384.32402907,1357179.08028994,679214.464953517,418606.629782219,34375.1840274436,296579.250854598,628202.396467443,4013678.76090022,15623057.3635462,490151.951470028,271466.56693242,906645.754367605,3078620.59126624,15657572.7807424,6659809.17274817,4143711.31467486,3132957.74842215,3746066.82903011,4725930.05979013,2918063.43963108,3409877.56803359,6655212.44156788,303166.73595484
"75",2020-05-26,0,9,20321383,0,222.077198680031,222.077198680031,676702.0539,339367.0961,676702.0539,1999624.0872,676702.0539,6096414.9,1999624.0872,2708840.3539,676702.0539,339367.0961,676702.0539,676702.0539,339367.0961,2032138.3,666541.3624,2101231.0022,20321383,12400107.9066,9299064.8608,8266738.6044,12054644.3956,7232380.2097,2066684.6511,11211307.0011,7661161.391,6330110.8045,1666353.406,1333082.7248,1333082.7248,666541.3624,363752.7557,725473.3731,725473.3731,3991119.6212,14515563.8769,0,725473.3731,1814699.5019,3991119.6212,13790090.5038,6663381.4857,4663757.3985,3663945.3549,3663945.3549,4997028.0797,3330674.6737,2997403.9925,7329922.8481,339367.0961,NA,NA,NA,NA,283698.823886288,290932.131687367,465340.194600819,2036377.20177701,676444.938907205,5954813.18247497,2067405.61360294,2846405.84191011,938169.385091171,1028349.68017593,783513.63549932,721933.728220992,930853.406982533,3035870.52529239,451480.032483623,1634808.0218113,15027539.9983911,11419665.0458296,9852015.56320185,9454849.09111327,11493888.6868921,7858423.49936303,2146223.29597975,11257610.2441991,8045557.81518149,6625714.74568911,1801260.85384039,981559.755837848,1337329.34221982,425029.775150915,256719.911898918,319253.609961365,606907.106716309,3856946.92756403,15231454.1903519,41103.0770160911,290857.739148698,1510934.19528548,3917314.09615572,14234143.6298426,6590189.02952624,4481623.22457353,3305968.42354453,3685760.74672318,4715990.96556704,2929816.73796229,3358008.12218918,6910002.78834018,295365.0058879
"76",2020-05-27,1,4,20321383,0,182.757558600189,222.077198680031,607609.3517,607609.3517,1213186.5651,1515975.1718,597448.6602,7171416.0607,1213186.5651,2123584.5235,1213186.5651,910397.9584,2426373.1302,1213186.5651,1820795.9168,3336771.0886,1178640.214,1473300.2675,10160691.5,13131677.6946,9353932.5949,11290560.3948,14287964.3873,7419336.9333,3174200.0246,10000152.5743,10601665.5111,3533888.5037,1473300.2675,1473300.2675,589320.107,294660.0535,0,333270.6812,1333082.7248,2332894.7684,16324166.9639,333270.6812,0,1333082.7248,2332894.7684,16324166.9639,5891168.9317,5007188.7712,1473300.2675,5596508.8782,5007188.7712,1473300.2675,3828548.5572,7657097.1144,910397.9584,NA,NA,NA,NA,471543.140298662,331069.582808381,1156294.280433,1571572.10175352,549919.804598262,6645510.09901489,1539912.41841505,2714125.11237998,965918.725341852,993264.497550492,1115348.12963349,971854.957132865,1031933.146571,3019218.18818894,1048290.53608169,1603927.82260002,12940488.6493754,13058435.8766235,9494556.59934654,11067700.9523302,13321154.9707238,7751985.21994095,2791934.12581092,10744085.5388293,9240867.02424604,4580734.54192819,1741705.06875625,1248109.1299378,641125.093095911,395883.846647894,73028.9086854969,306626.670784758,645668.780313531,2719232.24218649,15665249.2693494,301428.914556679,252940.3763955,1045030.7622829,3000600.89864071,15495235.9501997,6422456.7432514,4854533.2860903,2410971.60095566,4801802.60144533,4710107.09654051,2683336.89335212,3459159.62116861,7189172.08835497,769878.89515211
"77",2020-05-28,0,0,20321383,0,0,222.077198680031,308885.0216,308885.0216,924622.9265,1231475.8098,615737.9049,7581907.9973,3336771.0886,4549957.6537,1213186.5651,924622.9265,1231475.8098,0,615737.9049,4781621.4199,1099386.8203,3147782.2267,6773116.9539,16570055.6982,12192829.8,10630115.4473,12383850.8002,6252889.5491,1875663.6509,9353932.5949,6864563.1774,4667821.6751,2745418.8433,1373725.4908,823016.0115,274338.6705,363752.7557,725473.3731,1089226.1288,5080345.75,13064617.1307,355624.2025,355624.2025,1426561.0866,4277651.1215,13903890.2486,6315885.8364,1922402.8318,3844805.6636,3296128.3226,4119144.3341,2745418.8433,3019757.5138,5767208.4954,607609.3517,NA,NA,NA,NA,368698.987127984,324660.341193167,1063434.69553137,1208825.32424212,563219.981268112,7282629.95899409,2940138.08046757,2936744.84763638,991678.441330704,964741.315984201,1152597.81146509,582112.752496796,964955.868187627,4607357.02745381,1168639.07342606,2728557.40726514,10058802.1183947,16372691.0637079,11661443.7494695,10558566.8924289,12866141.3674542,7054210.80938616,2222814.79326513,10041683.1891592,8449341.86275296,4639384.34718885,1879785.71400757,1328401.15630823,776700.460215774,369131.85223734,275068.833326763,513814.423877068,750835.640025369,4585099.76767116,14822113.6901031,327172.458162921,244872.803029366,1102978.97220909,3794076.21667225,14598857.2076835,6335397.91075342,3462566.93447965,3210027.22555768,4177976.6601515,4584430.55416769,2654759.22748409,3408503.98964859,7050119.98048507,664370.604956682
