"","shift","correlations","pval","win_size","signal","country"
"1211",20,0.448837313968223,3.71646504411213e-11,196,"pct_anosmia_ageusia","DO"
"1212",24,0.47792240964708,2.08750876408719e-12,192,"pct_eye_pain","DO"
"1213",21,0.509139930823163,2.53620061570414e-14,195,"pct_headache","DO"
"1214",14,0.553673158333089,1.27104224710855e-17,201,"pct_cmnty_sick","DO"
"1215",59,-0.581318956942308,1.16266324232653e-15,157,"pct_ever_tested","DO"
"1216",33,0.547326067439855,9.03926444499261e-16,183,"pct_tested_recently","DO"
"1217",48,-0.273189306643729,0.000326002909704971,168,"pct_worked_outside_home","DO"
"1218",20,-0.211628120560689,0.00283275290125561,196,"pct_grocery_outside_home","DO"
"1219",53,-0.487091637543039,3.7440681918344e-11,163,"pct_ate_outside_home","DO"
"1220",7,-0.290148942546421,2.80603320720423e-05,201,"pct_spent_time_with_non_hh","DO"
"1221",15,-0.260023028382641,0.00018609830991774,201,"pct_attended_public_event","DO"
"1222",59,-0.362589704006315,2.84346647542338e-06,157,"pct_used_public_transit","DO"
"1223",10,-0.329435776114333,1.68936816367904e-06,201,"pct_direct_contact_with_non_hh","DO"
"1224",18,0.238207370594722,0.00070388143377649,198,"pct_wear_mask_all_time","DO"
"1225",32,-0.254560737370871,0.000471022541181146,184,"pct_wear_mask_most_time","DO"
"1226",60,0.348005367905507,7.96745919543564e-06,156,"pct_wear_mask_half_time","DO"
"1227",11,-0.263494679814258,0.00015131617481753,201,"pct_wear_mask_some_time","DO"
"1228",17,-0.222273125639446,0.00155948278302227,199,"pct_wear_mask_none_time","DO"
"1229",50,0.292079390221753,0.000128140407714578,166,"pct_no_public","DO"
"1230",60,0.211037390186009,0.00797539838706632,156,"pct_feel_nervous_all_time","DO"
"1231",36,0.191462318329824,0.00982445333188633,180,"pct_feel_nervous_most_time","DO"
"1232",48,0.285492687702084,0.000168242377349186,168,"pct_feel_nervous_some_time","DO"
"1233",58,0.297323532930738,0.00014125388380535,158,"pct_feel_nervous_little_time","DO"
"1234",41,-0.356653196391128,1.18240303624105e-06,175,"pct_feel_nervous_none_time","DO"
"1235",21,0.186904956092533,0.00871366469121752,195,"pct_feel_depressed_all_time","DO"
"1236",31,0.314409852886486,1.24007301944135e-05,185,"pct_feel_depressed_most_time","DO"
"1237",58,0.17306913008523,0.0291398265119111,158,"pct_feel_depressed_some_time","DO"
"1238",37,0.207080897249595,0.00528342736752489,179,"pct_feel_depressed_little_time","DO"
"1239",41,-0.219538674642001,0.00341635860410185,175,"pct_feel_depressed_none_time","DO"
"1240",14,0.527904578098347,6.84747153247996e-16,201,"pct_worried_ill_covid19_very","DO"
"1241",13,-0.317375272544658,4.17845378756294e-06,201,"pct_worried_ill_covid19_somewhat","DO"
"1242",14,-0.518637345169497,2.64853089963043e-15,201,"pct_worried_ill_covid19_notTooWorried","DO"
"1243",9,-0.50164508569639,2.85045363879908e-14,201,"pct_worried_ill_covid19_notWorried","DO"
"1244",55,0.370029224735194,1.2573725817164e-06,161,"pct_enough_toEat_very_worried","DO"
"1245",50,0.438279590254939,3.14738637337168e-09,166,"pct_enough_toEat_somewhat_worried","DO"
"1246",17,-0.18744891849226,0.00786260674156058,199,"pct_enough_toEat_notToo_worried","DO"
"1247",44,-0.416179626617848,1.23526636211552e-08,172,"pct_enough_toEat_not_worried","DO"
"1248",16,0.361276982022726,3.77651144953279e-07,186,"pct_chills","DO"
"1249",28,0.633063700750059,3.05178968352058e-15,123,"pct_finances_very_worried","DO"
"1250",43,0.221358710012349,0.0207125550777565,108,"pct_finances_somewhat_worried","DO"
"1251",23,-0.515234050514116,4.16927877563416e-10,128,"pct_finances_notToo_worried","DO"
"1252",31,-0.612111156061675,8.68378933200058e-14,120,"pct_finances_not_worried","DO"
"1253",9,0.324128950852972,2.52851795681331e-06,201,"pct_fever","DZ"
"1254",8,0.307894688518186,8.28753708956641e-06,201,"pct_cough","DZ"
"1255",8,0.199762726753323,0.00436741131227786,201,"pct_difficulty_breathing","DZ"
"1256",7,0.430595196567859,1.59080624196292e-10,201,"pct_fatigue","DZ"
"1257",17,0.310178888462403,7.8278933329639e-06,199,"pct_stuffy_runny_nose","DZ"
"1258",12,0.353658428125308,2.42934015915582e-07,201,"pct_aches_muscle_pain","DZ"
"1259",7,0.408647191769328,1.56417759320364e-09,201,"pct_sore_throat","DZ"
"1260",7,0.228287886765884,0.00108423904871047,201,"pct_chest_pain","DZ"
"1261",11,0.290390895610096,2.76123589744508e-05,201,"pct_nausea","DZ"
"1262",7,0.405298524323554,2.18544191928727e-09,201,"pct_anosmia_ageusia","DZ"
"1263",11,0.172679902195501,0.0139907332665992,201,"pct_eye_pain","DZ"
"1264",10,0.405963921014743,2.04552342298937e-09,201,"pct_headache","DZ"
"1265",10,0.490291091815604,1.29781227710794e-13,201,"pct_cmnty_sick","DZ"
"1266",11,0.210049393115753,0.00269641959791325,201,"pct_ever_tested","DZ"
"1267",60,-0.259381483380581,0.00107636808842043,155,"pct_tested_recently","DZ"
"1268",57,0.277810697448644,0.000375426091610917,159,"pct_worked_outside_home","DZ"
"1269",49,0.189876677185743,0.0136945491506811,167,"pct_grocery_outside_home","DZ"
"1270",56,0.173924655958601,0.0273485907602093,160,"pct_ate_outside_home","DZ"
"1271",60,0.291090334393854,0.00021676883360546,156,"pct_spent_time_with_non_hh","DZ"
"1272",60,0.297864094470505,0.000151394795361581,156,"pct_attended_public_event","DZ"
"1273",10,0.184778086934028,0.00847338277307302,201,"pct_used_public_transit","DZ"
"1274",60,0.378821503754635,9.96769000732136e-07,156,"pct_direct_contact_with_non_hh","DZ"
"1275",8,0.432301183589227,1.3225982824917e-10,201,"pct_wear_mask_all_time","DZ"
"1276",12,0.421095681189522,4.36565272148849e-10,201,"pct_wear_mask_most_time","DZ"
"1277",47,0.357525842995877,1.69854879617875e-06,169,"pct_wear_mask_half_time","DZ"
"1278",50,0.371221793289389,7.85866645246186e-07,166,"pct_wear_mask_some_time","DZ"
"1279",7,-0.472538434231027,1.24453426110447e-12,201,"pct_wear_mask_none_time","DZ"
"1280",60,-0.163453084491874,0.0408082927262843,156,"pct_no_public","DZ"
"1281",25,-0.204668156092911,0.00440428291825038,191,"pct_feel_nervous_all_time","DZ"
"1282",10,0.457520793443942,7.62923512422416e-12,201,"pct_feel_nervous_most_time","DZ"
"1283",11,0.441904311842086,4.58788826590797e-11,201,"pct_feel_nervous_some_time","DZ"
"1284",27,-0.158277477381358,0.0291778924055657,189,"pct_feel_nervous_little_time","DZ"
"1285",7,-0.413035058544433,1.00348743663072e-09,201,"pct_feel_nervous_none_time","DZ"
"1286",8,0.238519568373445,0.000629823041087414,201,"pct_feel_depressed_all_time","DZ"
"1287",10,0.512083051217942,6.72733851351801e-15,201,"pct_feel_depressed_most_time","DZ"
"1288",11,0.388391530754786,1.1189048117913e-08,201,"pct_feel_depressed_some_time","DZ"
"1289",15,-0.151845780606196,0.0309849423894429,201,"pct_feel_depressed_little_time","DZ"
"1290",10,-0.484448937825742,2.77062775377943e-13,201,"pct_feel_depressed_none_time","DZ"
"1291",57,-0.451300801289228,2.10702144195635e-09,159,"pct_worried_ill_covid19_very","DZ"
"1292",25,0.159620609716733,0.0269995550655383,191,"pct_worried_ill_covid19_somewhat","DZ"
"1293",57,0.33578048816001,1.42011541389541e-05,159,"pct_worried_ill_covid19_notTooWorried","DZ"
"1294",57,0.469897594423203,3.63844848028369e-10,159,"pct_worried_ill_covid19_notWorried","DZ"
"1295",16,0.269054877540468,0.000112378296132995,200,"pct_enough_toEat_very_worried","DZ"
"1296",11,0.242240513325921,0.000513916508678414,201,"pct_enough_toEat_somewhat_worried","DZ"
"1297",55,-0.199220023239104,0.0110361830513878,161,"pct_enough_toEat_notToo_worried","DZ"
"1298",53,0.259023452067609,0.000810768813927442,163,"pct_enough_toEat_not_worried","DZ"
"1299",16,0.200948492382143,0.00582112020236883,186,"pct_chills","DZ"
"1300",59,0.257095508781869,0.0128544602841716,92,"pct_finances_very_worried","DZ"
"1301",9,0.223085287185559,0.00878448450085287,136,"pct_finances_somewhat_worried","DZ"
"1302",20,0.252372799661914,0.00350734812381236,131,"pct_finances_notToo_worried","DZ"
"1303",12,-0.299032077850505,0.000385835890047604,136,"pct_finances_not_worried","DZ"
"1304",49,0.228091219460724,0.00294302536776014,167,"pct_fever","EC"
"1305",49,0.168737820884555,0.0287815487401965,167,"pct_cough","EC"
"1306",12,-0.161645406968748,0.0215452290925907,201,"pct_difficulty_breathing","EC"
"1307",13,-0.236950397711608,0.000685581996629221,201,"pct_fatigue","EC"
"1308",13,-0.149826111504418,0.0333170183914614,201,"pct_stuffy_runny_nose","EC"
"1309",18,-0.210561170375408,0.00283431124368036,198,"pct_aches_muscle_pain","EC"
"1310",49,0.291492583454256,0.000126303454405405,167,"pct_sore_throat","EC"
"1311",43,0.176360551284985,0.0199193079537274,173,"pct_chest_pain","EC"
"1312",43,0.184518540237949,0.0147937253716176,173,"pct_nausea","EC"
"1313",45,0.248591409752851,0.00100813497326153,171,"pct_anosmia_ageusia","EC"
"1314",58,0.27284021066852,0.000502362253105429,158,"pct_eye_pain","EC"
"1315",43,0.332092884013827,7.57890162463977e-06,173,"pct_headache","EC"
"1316",23,-0.272770357407068,0.000119123086746994,193,"pct_ever_tested","EC"
"1317",53,0.322310656333996,2.56621060766379e-05,163,"pct_tested_recently","EC"
"1318",38,-0.28635455373778,0.000101902422698038,178,"pct_worked_outside_home","EC"
"1319",44,-0.316214298846314,2.25253346420599e-05,172,"pct_grocery_outside_home","EC"
"1320",51,-0.299518560489787,8.84559593154353e-05,165,"pct_ate_outside_home","EC"
"1321",50,-0.351565196357147,3.18228299602853e-06,166,"pct_spent_time_with_non_hh","EC"
"1322",23,-0.295788569959958,2.82273147374679e-05,193,"pct_attended_public_event","EC"
"1323",52,-0.26016353696295,0.000738799907791502,164,"pct_used_public_transit","EC"
"1324",51,-0.378570617585493,4.92685201315866e-07,165,"pct_direct_contact_with_non_hh","EC"
"1325",55,-0.283528464230103,0.000256080547623046,161,"pct_wear_mask_all_time","EC"
"1326",28,-0.315688066100759,9.64936862721663e-06,188,"pct_wear_mask_most_time","EC"
"1327",51,0.214681846428316,0.00547717562816774,165,"pct_wear_mask_half_time","EC"
"1328",24,-0.179854831151731,0.0123202809093128,192,"pct_wear_mask_some_time","EC"
"1329",49,0.227575460028515,0.00300994170407034,167,"pct_wear_mask_none_time","EC"
"1330",48,0.287739344988531,0.000148603191234883,168,"pct_no_public","EC"
"1331",41,0.218669788509762,0.00354912506022063,175,"pct_feel_nervous_all_time","EC"
"1332",49,0.282881564256892,0.00020290777379075,167,"pct_feel_nervous_most_time","EC"
"1333",23,0.281079111771107,7.18683899797382e-05,193,"pct_feel_nervous_some_time","EC"
"1334",24,0.262294847910678,0.000228725373788508,192,"pct_feel_nervous_little_time","EC"
"1335",51,-0.271943578536471,0.000393646665568616,165,"pct_feel_nervous_none_time","EC"
"1336",31,0.218970373489013,0.00267549457482323,185,"pct_feel_depressed_all_time","EC"
"1337",54,0.280243585578616,0.000290919707525355,162,"pct_feel_depressed_most_time","EC"
"1338",44,0.21341706634798,0.00481332469633202,172,"pct_feel_depressed_some_time","EC"
"1339",24,0.329918525096799,2.79333680666855e-06,192,"pct_feel_depressed_little_time","EC"
"1340",52,-0.309309541413784,5.28766330856143e-05,164,"pct_feel_depressed_none_time","EC"
"1341",56,0.373996574635507,1.02362844229899e-06,160,"pct_worried_ill_covid19_very","EC"
"1342",19,0.252921143149458,0.000324378093819537,197,"pct_worried_ill_covid19_somewhat","EC"
"1343",59,-0.284381668075548,0.000293125537337413,157,"pct_worried_ill_covid19_notTooWorried","EC"
"1344",57,-0.345889682940103,7.46564529150636e-06,159,"pct_worried_ill_covid19_notWorried","EC"
"1345",51,0.292158329671572,0.00013376248481894,165,"pct_enough_toEat_very_worried","EC"
"1346",51,0.322352252397114,2.28090271173232e-05,165,"pct_enough_toEat_somewhat_worried","EC"
"1347",44,-0.247217670382477,0.00104131984520814,172,"pct_enough_toEat_notToo_worried","EC"
"1348",51,-0.393757766826165,1.53362439081968e-07,165,"pct_enough_toEat_not_worried","EC"
"1349",52,0.337727090804777,0.000589589905303541,99,"pct_finances_very_worried","EC"
"1350",43,-0.235409869876576,0.0137338146076654,108,"pct_finances_somewhat_worried","EC"
"1351",51,-0.328665819114256,0.000791732984837864,100,"pct_finances_notToo_worried","EC"
"1352",52,-0.412676225546943,1.98433653405156e-05,99,"pct_finances_not_worried","EC"
"1353",54,-0.601502071983486,2.05493307599683e-17,162,"pct_fever","EG"
"1354",49,-0.563126299579441,1.9331821479107e-15,167,"pct_cough","EG"
"1355",57,-0.587165994080616,3.33868145842342e-16,159,"pct_difficulty_breathing","EG"
"1356",51,-0.759349657670139,2.01410754740295e-32,165,"pct_fatigue","EG"
"1357",7,-0.415166881901192,8.06944521638484e-10,201,"pct_stuffy_runny_nose","EG"
"1358",55,-0.748360270880325,2.48782835464806e-30,161,"pct_aches_muscle_pain","EG"
"1359",55,-0.405358414147436,8.750658224558e-08,161,"pct_sore_throat","EG"
"1360",56,-0.557173588567995,1.641065896071e-14,160,"pct_chest_pain","EG"
"1361",54,-0.621484973185264,8.58949940280702e-19,162,"pct_nausea","EG"
"1362",60,-0.318253126357471,4.86624057010294e-05,156,"pct_anosmia_ageusia","EG"
"1363",14,0.216750404901466,0.0019456685114004,201,"pct_eye_pain","EG"
"1364",48,-0.504734818372202,2.60922424150777e-12,168,"pct_headache","EG"
"1365",7,0.593758833273836,1.24183048501407e-20,201,"pct_cmnty_sick","EG"
"1366",37,-0.872501519310465,2.95202633386305e-57,179,"pct_ever_tested","EG"
"1367",16,0.706032388498474,1.2009582481218e-31,200,"pct_tested_recently","EG"
"1368",31,-0.805473811872091,1.13241985837036e-43,185,"pct_worked_outside_home","EG"
"1369",33,-0.818234417943394,1.26174449099692e-45,183,"pct_grocery_outside_home","EG"
"1370",39,-0.873124898748061,8.3124553460263e-57,177,"pct_ate_outside_home","EG"
"1371",35,-0.802783615635067,2.80277943989926e-42,181,"pct_spent_time_with_non_hh","EG"
"1372",35,-0.821467870775441,8.92028023536228e-46,181,"pct_attended_public_event","EG"
"1373",39,-0.845182968410076,9.25049564108308e-50,177,"pct_used_public_transit","EG"
"1374",35,-0.797053388948641,2.79064340344415e-41,181,"pct_direct_contact_with_non_hh","EG"
"1375",7,0.709130468711423,3.51075440872786e-32,201,"pct_wear_mask_all_time","EG"
"1376",7,0.482637302115844,3.49502225458214e-13,201,"pct_wear_mask_most_time","EG"
"1377",33,-0.787924842587848,3.52977678106877e-40,183,"pct_wear_mask_half_time","EG"
"1378",22,-0.755393269403185,2.80607188350741e-37,194,"pct_wear_mask_some_time","EG"
"1379",8,-0.669444751079827,1.27107061251251e-27,201,"pct_wear_mask_none_time","EG"
"1380",40,0.832238599843792,1.07140007102295e-46,176,"pct_no_public","EG"
"1381",48,-0.502682034476692,3.30137788088631e-12,168,"pct_feel_nervous_all_time","EG"
"1382",50,-0.531479297386461,1.47052386318719e-13,166,"pct_feel_nervous_most_time","EG"
"1383",53,-0.325237575902629,2.14414789072609e-05,163,"pct_feel_nervous_some_time","EG"
"1384",13,0.310711418329884,6.77842518920591e-06,201,"pct_feel_nervous_little_time","EG"
"1385",54,0.397669999896758,1.46855631012342e-07,162,"pct_feel_nervous_none_time","EG"
"1386",56,-0.33603880404381,1.31229753835137e-05,160,"pct_feel_depressed_all_time","EG"
"1387",9,0.286006947359614,3.68774671208533e-05,201,"pct_feel_depressed_most_time","EG"
"1388",21,0.330464528964641,2.23977003022877e-06,195,"pct_feel_depressed_some_time","EG"
"1389",13,0.270855201670489,9.66640425954631e-05,201,"pct_feel_depressed_little_time","EG"
"1390",15,-0.476358127580213,7.73598143844699e-13,201,"pct_feel_depressed_none_time","EG"
"1391",24,0.816319417761635,2.08340186018395e-47,192,"pct_worried_ill_covid19_very","EG"
"1392",33,0.817144579463796,2.06109689382961e-45,183,"pct_worried_ill_covid19_somewhat","EG"
"1393",17,-0.738751302764592,9.0082468172548e-36,199,"pct_worried_ill_covid19_notTooWorried","EG"
"1394",24,-0.829245945836577,3.79816441833023e-50,192,"pct_worried_ill_covid19_notWorried","EG"
"1395",39,0.57409394797633,5.40836710010259e-17,177,"pct_enough_toEat_very_worried","EG"
"1396",39,0.740500997780272,3.39102688171681e-32,177,"pct_enough_toEat_somewhat_worried","EG"
"1397",40,0.751482497037126,1.96677176200958e-33,176,"pct_enough_toEat_notToo_worried","EG"
"1398",44,-0.726456690574819,1.15856783844296e-29,172,"pct_enough_toEat_not_worried","EG"
"1399",35,-0.370853071477662,7.4776200327429e-07,167,"pct_chills","EG"
"1400",29,-0.444884662122697,2.53042302934655e-07,122,"pct_finances_very_worried","EG"
"1401",51,0.282994737329753,0.00413697167071148,100,"pct_finances_somewhat_worried","EG"
"1402",47,0.373112526345158,8.85347483596254e-05,104,"pct_finances_notToo_worried","EG"
"1403",32,0.339722334705908,0.000147014085442585,119,"pct_finances_not_worried","EG"
"1404",7,0.450278810131,1.77303532138303e-11,201,"pct_fever","ES"
"1405",9,0.382464650241921,1.94142131661376e-08,201,"pct_cough","ES"
"1406",59,-0.409900609825379,9.75971211353063e-08,156,"pct_difficulty_breathing","ES"
"1407",16,-0.503178929960609,3.11177196716304e-14,199,"pct_fatigue","ES"
"1408",60,-0.332888750406233,2.17539446869034e-05,155,"pct_stuffy_runny_nose","ES"
"1409",59,-0.362533700476723,3.07175191324812e-06,156,"pct_aches_muscle_pain","ES"
"1410",9,0.385053367884227,1.52816948112693e-08,201,"pct_sore_throat","ES"
"1411",7,0.395644115797365,5.61586910186094e-09,201,"pct_chest_pain","ES"
"1412",56,0.246730341781101,0.00165961682569122,159,"pct_nausea","ES"
"1413",8,0.38487742940016,1.55333385680999e-08,201,"pct_anosmia_ageusia","ES"
"1414",58,-0.453871155950345,2.1075003788285e-09,157,"pct_eye_pain","ES"
"1415",7,0.384754632939169,1.5711335392705e-08,201,"pct_headache","ES"
"1416",7,0.541836528751558,8.27682975834017e-17,201,"pct_cmnty_sick","ES"
"1417",45,0.495821666648209,5.37357709907176e-12,170,"pct_ever_tested","ES"
"1418",43,-0.33998769227974,4.7282786253867e-06,172,"pct_tested_recently","ES"
"1419",34,0.559482121489165,2.2170698418322e-16,181,"pct_worked_outside_home","ES"
"1420",48,0.596932846904319,1.3485644722171e-17,167,"pct_grocery_outside_home","ES"
"1421",7,-0.457044622764168,8.06913785300437e-12,201,"pct_ate_outside_home","ES"
"1422",7,-0.528081114381738,6.67059181794313e-16,201,"pct_spent_time_with_non_hh","ES"
"1423",7,-0.446782091867118,2.64538112983119e-11,201,"pct_attended_public_event","ES"
"1424",48,0.516951156752982,7.29220099454426e-13,167,"pct_used_public_transit","ES"
"1425",7,-0.486319021665556,2.17684397074358e-13,201,"pct_direct_contact_with_non_hh","ES"
"1426",40,0.494074173095683,3.20515154868054e-12,175,"pct_wear_mask_all_time","ES"
"1427",26,-0.501032035294695,1.80855390631136e-13,189,"pct_wear_mask_most_time","ES"
"1428",34,-0.473075119900639,1.54339060646677e-11,181,"pct_wear_mask_half_time","ES"
"1429",25,-0.469972047803739,6.92341741946528e-12,190,"pct_wear_mask_some_time","ES"
"1430",36,-0.468407675580068,3.33542691069609e-11,179,"pct_wear_mask_none_time","ES"
"1431",58,-0.288472513913238,0.000237192239181647,157,"pct_no_public","ES"
"1432",42,-0.32348724452969,1.33687440909852e-05,173,"pct_feel_nervous_all_time","ES"
"1433",43,-0.416738357680392,1.17572544542764e-08,172,"pct_feel_nervous_most_time","ES"
"1434",58,-0.479142869494024,1.90666128312597e-10,157,"pct_feel_nervous_some_time","ES"
"1435",60,-0.489482953541002,8.90905430878435e-11,155,"pct_feel_nervous_little_time","ES"
"1436",44,0.486986050277681,1.25270523876786e-11,171,"pct_feel_nervous_none_time","ES"
"1437",43,-0.427800203309392,4.3390169545835e-09,172,"pct_feel_depressed_all_time","ES"
"1438",45,-0.389038155426248,1.45098031497893e-07,170,"pct_feel_depressed_most_time","ES"
"1439",60,-0.431109396944679,1.92957659356476e-08,155,"pct_feel_depressed_some_time","ES"
"1440",38,-0.454891125783959,1.78389649551708e-10,177,"pct_feel_depressed_little_time","ES"
"1441",38,0.459951570684321,1.05451206596669e-10,177,"pct_feel_depressed_none_time","ES"
"1442",7,0.423213853471726,3.49515783560862e-10,201,"pct_worried_ill_covid19_very","ES"
"1443",11,-0.381855139916581,2.05335166412238e-08,201,"pct_worried_ill_covid19_somewhat","ES"
"1444",50,-0.442908641727123,2.29592739819164e-09,165,"pct_worried_ill_covid19_notTooWorried","ES"
"1445",50,-0.385052765413454,3.01548050405395e-07,165,"pct_worried_ill_covid19_notWorried","ES"
"1446",7,0.429074991958973,1.87369271355393e-10,201,"pct_enough_toEat_very_worried","ES"
"1447",7,0.483347976000732,3.19117354967315e-13,201,"pct_enough_toEat_somewhat_worried","ES"
"1448",56,0.467959318282618,4.39104139873865e-10,159,"pct_enough_toEat_notToo_worried","ES"
"1449",56,-0.556825111817456,2.07368374394734e-14,159,"pct_enough_toEat_not_worried","ES"
"1450",7,0.337192173701012,2.2250677887107e-06,187,"pct_chills","ES"
"1451",56,0.480493088850039,8.31064065086573e-07,94,"pct_finances_very_worried","ES"
"1452",11,-0.29812836966194,0.000402645902756008,136,"pct_finances_somewhat_worried","ES"
"1453",14,-0.332656948428369,7.1363230390097e-05,136,"pct_finances_notToo_worried","ES"
"1454",49,-0.355925683959376,0.000241263254824503,101,"pct_finances_not_worried","ES"
"1455",14,0.413785649976148,3.64234714286187e-08,200,"pct_fever","ET"
"1456",20,0.384498143813675,4.03417322871822e-07,194,"pct_cough","ET"
"1457",22,0.280806533827237,0.000282500759759865,194,"pct_difficulty_breathing","ET"
"1458",30,0.313160163192057,7.26246462641139e-05,186,"pct_fatigue","ET"
"1459",43,0.367795695762414,6.70275319120823e-06,173,"pct_stuffy_runny_nose","ET"
"1460",7,0.341102509669523,7.83580464268083e-06,200,"pct_aches_muscle_pain","ET"
"1461",7,0.35527933271367,3.03841333106779e-06,200,"pct_sore_throat","ET"
"1462",7,0.412021073889053,4.21616479220551e-08,200,"pct_chest_pain","ET"
"1463",10,0.348040894729688,4.95694679835601e-06,200,"pct_nausea","ET"
"1464",7,0.545569836341869,4.21346407271525e-14,200,"pct_anosmia_ageusia","ET"
"1465",7,0.307708858865897,6.11976074528352e-05,200,"pct_eye_pain","ET"
"1466",10,0.473891506908013,1.66512964862029e-10,200,"pct_headache","ET"
"1467",7,0.632467432015371,1.04943796207896e-19,200,"pct_cmnty_sick","ET"
"1468",8,0.601097627620427,1.74198245485438e-17,200,"pct_ever_tested","ET"
"1469",42,-0.221660763335037,0.00825176544068123,174,"pct_tested_recently","ET"
"1470",44,0.214981519392392,0.0104658123118164,172,"pct_worked_outside_home","ET"
"1471",20,0.312695218383093,4.82624161067101e-05,194,"pct_grocery_outside_home","ET"
"1472",20,0.47413047115817,1.62564087224436e-10,194,"pct_ate_outside_home","ET"
"1473",23,0.419705202363427,2.70554674721863e-08,193,"pct_spent_time_with_non_hh","ET"
"1474",8,0.542129148909131,6.51966957351843e-14,200,"pct_attended_public_event","ET"
"1475",20,0.515867836732531,1.82425350294608e-12,194,"pct_used_public_transit","ET"
"1476",23,0.463319397422228,5.35069022235278e-10,193,"pct_direct_contact_with_non_hh","ET"
"1477",53,0.553665867365604,5.75287585007469e-12,163,"pct_wear_mask_all_time","ET"
"1478",60,0.212780440343335,0.0171998542990961,156,"pct_wear_mask_most_time","ET"
"1479",42,-0.568740023822873,1.26171951223012e-13,174,"pct_wear_mask_half_time","ET"
"1480",51,-0.434799527860123,1.52468659058974e-07,165,"pct_wear_mask_some_time","ET"
"1481",33,-0.62739434638196,5.21196546668853e-18,183,"pct_wear_mask_none_time","ET"
"1482",31,-0.502140953311052,3.24770765954453e-11,185,"pct_no_public","ET"
"1483",39,-0.182026818961246,0.0278823610229201,177,"pct_feel_nervous_most_time","ET"
"1484",60,0.251220759960041,0.004713551428118,156,"pct_feel_nervous_some_time","ET"
"1485",23,0.346709308451659,6.19239586956832e-06,193,"pct_feel_nervous_little_time","ET"
"1486",57,-0.32440079725969,0.000187177590857525,159,"pct_feel_nervous_none_time","ET"
"1487",44,-0.188286231432047,0.0253576260406435,172,"pct_feel_depressed_all_time","ET"
"1488",47,-0.199729463393058,0.018840884740903,169,"pct_feel_depressed_most_time","ET"
"1489",50,-0.198742910412896,0.0208432150442383,166,"pct_feel_depressed_some_time","ET"
"1490",31,0.190904694512418,0.0177104052001306,185,"pct_feel_depressed_little_time","ET"
"1491",57,-0.198408871223978,0.0247624419605064,159,"pct_feel_depressed_none_time","ET"
"1492",57,0.191756481759982,0.0301313765622605,159,"pct_worried_ill_covid19_very","ET"
"1493",59,0.245160466002857,0.00566009362337436,157,"pct_worried_ill_covid19_somewhat","ET"
"1494",32,-0.346403216627747,1.15339854511225e-05,184,"pct_worried_ill_covid19_notWorried","ET"
"1495",52,-0.326646650192275,0.000124383821219833,164,"pct_enough_toEat_very_worried","ET"
"1496",8,-0.406858071593297,6.43766858244294e-08,200,"pct_enough_toEat_somewhat_worried","ET"
"1497",20,-0.22409500663008,0.00403131462407159,194,"pct_enough_toEat_notToo_worried","ET"
"1498",25,0.440553434660197,5.54688929869298e-09,191,"pct_enough_toEat_not_worried","ET"
"1499",49,0.469507728863637,3.78020778229993e-08,153,"pct_chills","ET"
"1500",57,-0.279618013362724,0.0240823361431065,94,"pct_finances_very_worried","ET"
"1501",17,-0.217151878352137,0.0299929110531561,129,"pct_finances_somewhat_worried","ET"
"1502",27,0.336226695703156,0.000864436787697744,124,"pct_finances_notToo_worried","ET"
"1503",39,-0.250360163075523,0.0224431096966305,112,"pct_finances_not_worried","ET"
"1504",37,0.238990580543728,0.00123354535980499,179,"pct_fever","FI"
"1505",17,0.368388175785237,8.00148623204829e-08,199,"pct_cough","FI"
"1506",7,0.288868828825766,3.05468136234935e-05,201,"pct_difficulty_breathing","FI"
"1507",7,0.303906868801928,1.0977200394315e-05,201,"pct_fatigue","FI"
"1508",8,0.523584195307607,1.29311935733218e-15,201,"pct_stuffy_runny_nose","FI"
"1509",7,0.209839825918596,0.00272365393163118,201,"pct_aches_muscle_pain","FI"
"1510",32,0.288101763525962,6.98790925118202e-05,184,"pct_sore_throat","FI"
"1511",14,0.309112268007992,7.59975966283669e-06,201,"pct_chest_pain","FI"
"1512",7,0.222566633545441,0.00145423765364052,201,"pct_nausea","FI"
"1513",51,0.176652081308037,0.022801753099647,165,"pct_anosmia_ageusia","FI"
"1514",7,0.40168185418207,3.12336359927118e-09,201,"pct_eye_pain","FI"
"1515",10,0.352413380486861,2.69481870620906e-07,201,"pct_headache","FI"
"1516",34,0.277427865780795,0.00014343643201903,182,"pct_cmnty_sick","FI"
"1517",7,-0.328111708161469,1.86952892614267e-06,201,"pct_ever_tested","FI"
"1518",12,0.318676084560748,3.79671505865252e-06,201,"pct_tested_recently","FI"
"1519",42,0.247743225923241,0.000947960853438226,174,"pct_worked_outside_home","FI"
"1520",15,-0.396372396351523,5.235442641657e-09,201,"pct_grocery_outside_home","FI"
"1521",8,-0.576377355243361,2.81767244606074e-19,201,"pct_ate_outside_home","FI"
"1522",13,-0.53797344222776,1.5016550908024e-16,201,"pct_spent_time_with_non_hh","FI"
"1523",7,-0.554773851095528,1.06376603033077e-17,201,"pct_attended_public_event","FI"
"1524",13,-0.415616014941647,7.70573674664986e-10,201,"pct_used_public_transit","FI"
"1525",13,-0.535623684261609,2.14940518084534e-16,201,"pct_direct_contact_with_non_hh","FI"
"1526",47,0.223377495763929,0.00341052672526403,169,"pct_wear_mask_all_time","FI"
